average	sd	ratio	ava	avb	cumsum	p
Fung_ASV3363	1.32205182443152e-05	4.31886969709525e-05	0.306110606976796	0.00264410364886304	0	0.972344318309317	0.001
Fung_ASV4744	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886303	0.972358436710341	0.001
Fung_ASV3636	1.32205182443152e-05	3.84274247635108e-05	0.344038621522952	0	0.00264410364886303	0.972372555111366	0.001
Fung_ASV5521	1.32205182443152e-05	7.05268468230128e-05	0.187453697986698	0.00264410364886303	0	0.97238667351239	0.001
Fung_ASV3704	1.31552317344667e-05	7.81473400251052e-05	0.168338829322157	0.000293789294318115	0.00235031435454492	0.972400722192916	0.493
Fung_ASV4720	1.31552317344667e-05	7.81473400251012e-05	0.168338829322165	0.00235031435454492	0.000293789294318115	0.972414770873441	0.493
Fung_ASV3325	1.31552317344667e-05	7.81473400251051e-05	0.168338829322157	0.000293789294318115	0.00235031435454492	0.972428819553967	0.501
Fung_ASV3370	1.30899452246183e-05	6.89103261728269e-05	0.189956222116679	0.000293789294318115	0.00235031435454492	0.972442798513994	0.25
Fung_ASV2440	1.30899452246183e-05	6.8722096992931e-05	0.190476510429604	0.00205652506022681	0.00058757858863623	0.97245677747402	0.219
Fung_ASV3120	1.30899452246183e-05	6.89103261728269e-05	0.189956222116679	0.000293789294318115	0.00235031435454492	0.972470756434047	0.241
Fung_ASV3535	1.30899452246183e-05	7.0121500990442e-05	0.186675200041746	0.0020565250602268	0.00058757858863623	0.972484735394074	0.503
Fung_ASV2508	1.30246587147698e-05	5.98711041377197e-05	0.217544989396046	0.00235031435454492	0.000293789294318115	0.972498644633602	0.108
Fung_ASV4619	1.30246587147698e-05	4.50573281752866e-05	0.289068598655028	0.000293789294318115	0.00235031435454492	0.97251255387313	0.116
Fung_ASV4285	1.30246587147698e-05	6.11201276161694e-05	0.213099337693858	0.00176273576590869	0.000881367882954345	0.972526463112658	0.499
Fung_ASV3299	1.30246587147698e-05	6.42204529095705e-05	0.20281169198713	0.00176273576590869	0.000881367882954345	0.972540372352185	0.473
Fung_ASV3707	1.29593722049213e-05	6.10633422379852e-05	0.21222834731866	0.00146894647159058	0.00117515717727246	0.972554211871214	0.48
Fung_ASV4520	1.29593722049213e-05	6.10633422379844e-05	0.212228347318663	0.00117515717727246	0.00146894647159058	0.972568051390243	0.503
Fung_ASV5144	1.29593722049213e-05	6.10633422379842e-05	0.212228347318663	0.00117515717727246	0.00146894647159057	0.972581890909272	0.496
Fung_ASV3916	1.28940856950729e-05	4.86860604168555e-05	0.264841426574101	0.00146894647159058	0.00117515717727246	0.972595660707802	0.448
Fung_ASV3577	1.28940856950729e-05	5.43436043804047e-05	0.23726960775024	0.00146894647159057	0.00117515717727246	0.972609430506332	0.457
Fung_ASV3815	1.28940856950729e-05	5.06421836511857e-05	0.254611566197165	0.00146894647159058	0.00117515717727246	0.972623200304862	0.51
Fung_ASV3850	1.28940856950728e-05	5.06421836511853e-05	0.254611566197167	0.00117515717727246	0.00146894647159058	0.972636970103392	0.511
Fung_ASV2158	1.28287991852244e-05	4.02582408950699e-05	0.318662686197882	0.0020565250602268	0.000587578588636231	0.972650670181424	0.182
Fung_ASV3067	1.28287991852244e-05	4.46324049688032e-05	0.287432397922348	0.00176273576590869	0.000881367882954345	0.972664370259455	0.354
Fung_ASV2922	1.28287991852244e-05	4.46324049688032e-05	0.287432397922347	0.000881367882954345	0.00176273576590869	0.972678070337486	0.33
Fung_ASV4938	1.28287991852244e-05	4.87918860610321e-05	0.262928946201777	0.000881367882954345	0.00176273576590869	0.972691770415517	0.239
Fung_ASV3297	1.17515717727247e-05	4.47114468166314e-05	0.262831391274805	0.00235031435454492	0	0.972704320105316	0.001
Fung_ASV2668	1.17515717727247e-05	6.86970849533724e-05	0.171063616173829	0.00235031435454492	0	0.972716869795116	0.001
Fung_ASV3000	1.17515717727247e-05	6.86970849533726e-05	0.171063616173829	0.00235031435454492	0	0.972729419484916	0.001
Fung_ASV1157	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972741969174715	0.001
Fung_ASV1729	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972754518864515	0.001
Fung_ASV1757	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972767068554314	0.001
Fung_ASV1772	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972779618244114	0.001
Fung_ASV2254	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972792167933913	0.001
Fung_ASV2281	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972804717623713	0.001
Fung_ASV2078	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972817267313512	0.001
Fung_ASV2112	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972829817003312	0.001
Fung_ASV2114	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972842366693111	0.001
Fung_ASV2122	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972854916382911	0.001
Fung_ASV2305	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.97286746607271	0.001
Fung_ASV2655	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.97288001576251	0.001
Fung_ASV3324	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.972892565452309	0.001
Fung_ASV3958	1.17515717727246e-05	4.88642000705009e-05	0.240494508367467	0.00235031435454492	0	0.972905115142109	0.001
Fung_ASV2175	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0.00235031435454492	0	0.972917664831908	0.001
Fung_ASV3511	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0	0.00235031435454492	0.972930214521708	0.001
Fung_ASV2039	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972942764211507	0.001
Fung_ASV2150	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972955313901307	0.001
Fung_ASV2573	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.972967863591106	0.001
Fung_ASV4142	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0	0.00235031435454492	0.972980413280906	0.001
Fung_ASV2367	1.17515717727246e-05	6.86970849533725e-05	0.171063616173829	0	0.00235031435454492	0.972992962970705	0.001
Fung_ASV3393	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973005512660505	0.001
Fung_ASV3728	1.17515717727246e-05	5.96112385780601e-05	0.197136849578056	0.00235031435454492	0	0.973018062350305	0.001
Fung_ASV4524	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973030612040104	0.001
Fung_ASV4629	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973043161729904	0.001
Fung_ASV5176	1.17515717727246e-05	5.45032559272396e-05	0.215612289078888	0.00235031435454492	0	0.973055711419703	0.001
Fung_ASV5366	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0.00235031435454492	0	0.973068261109503	0.001
Fung_ASV3514	1.17515717727246e-05	6.86970849533725e-05	0.171063616173829	0	0.00235031435454492	0.973080810799302	0.001
Fung_ASV3521	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0	0.00235031435454492	0.973093360489102	0.001
Fung_ASV3858	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973105910178901	0.001
Fung_ASV3863	1.17515717727246e-05	4.8864200070501e-05	0.240494508367466	0.00235031435454492	0	0.973118459868701	0.001
Fung_ASV4009	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.9731310095585	0.001
Fung_ASV4219	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.9731435592483	0.001
Fung_ASV4315	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973156108938099	0.001
Fung_ASV4791	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973168658627899	0.001
Fung_ASV4793	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973181208317698	0.001
Fung_ASV5229	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973193758007498	0.001
Fung_ASV2117	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973206307697297	0.001
Fung_ASV2330	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.973218857387097	0.001
Fung_ASV2635	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973231407076896	0.001
Fung_ASV2717	1.17515717727246e-05	4.8864200070501e-05	0.240494508367466	0	0.00235031435454492	0.973243956766696	0.001
Fung_ASV2794	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973256506456495	0.001
Fung_ASV2816	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973269056146295	0.001
Fung_ASV2891	1.17515717727246e-05	6.86970849533725e-05	0.171063616173829	0.00235031435454492	0	0.973281605836094	0.001
Fung_ASV2975	1.17515717727246e-05	4.8864200070501e-05	0.240494508367466	0.00235031435454492	0	0.973294155525894	0.001
Fung_ASV4296	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973306705215694	0.001
Fung_ASV4408	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973319254905493	0.001
Fung_ASV4535	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973331804595293	0.001
Fung_ASV4893	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973344354285092	0.001
Fung_ASV4894	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973356903974891	0.001
Fung_ASV2682	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.973369453664691	0.001
Fung_ASV3105	1.17515717727246e-05	4.24831165333915e-05	0.27661745963218	0	0.00235031435454492	0.97338200335449	0.001
Fung_ASV3478	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.97339455304429	0.001
Fung_ASV4269	1.17515717727246e-05	6.86970849533725e-05	0.171063616173829	0	0.00235031435454492	0.97340710273409	0.001
Fung_ASV4832	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0	0.00235031435454492	0.973419652423889	0.001
Fung_ASV5064	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973432202113689	0.001
Fung_ASV5217	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973444751803488	0.001
Fung_ASV5220	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973457301493288	0.001
Fung_ASV3282	1.17515717727246e-05	4.8864200070501e-05	0.240494508367466	0	0.00235031435454492	0.973469851183087	0.001
Fung_ASV4272	1.17515717727246e-05	5.45032559272395e-05	0.215612289078889	0	0.00235031435454492	0.973482400872887	0.001
Fung_ASV2859	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973494950562686	0.001
Fung_ASV3654	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973507500252486	0.001
Fung_ASV3826	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973520049942285	0.001
Fung_ASV3963	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973532599632085	0.001
Fung_ASV4119	1.17515717727246e-05	5.96112385780603e-05	0.197136849578055	0.00235031435454492	0	0.973545149321884	0.001
Fung_ASV4144	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973557699011684	0.001
Fung_ASV4278	1.17515717727246e-05	7.79703628529334e-05	0.150718444069451	0.00235031435454492	0	0.973570248701483	0.001
Fung_ASV2388	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.973582798391283	0.001
Fung_ASV2760	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973595348081082	0.001
Fung_ASV3560	1.17515717727246e-05	4.24831165333915e-05	0.27661745963218	0	0.00235031435454492	0.973607897770882	0.001
Fung_ASV3738	1.17515717727246e-05	5.45032559272395e-05	0.215612289078889	0	0.00235031435454492	0.973620447460681	0.001
Fung_ASV3982	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973632997150481	0.001
Fung_ASV4073	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.97364554684028	0.001
Fung_ASV4885	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.97365809653008	0.001
Fung_ASV5155	1.17515717727246e-05	6.86970849533724e-05	0.171063616173829	0.00235031435454492	0	0.97367064621988	0.001
Fung_ASV5194	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973683195909679	0.001
Fung_ASV5555	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973695745599479	0.001
Fung_ASV6468	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973708295289278	0.001
Fung_ASV2709	1.17515717727246e-05	6.86970849533726e-05	0.171063616173829	0.00235031435454492	0	0.973720844979078	0.001
Fung_ASV2874	1.17515717727246e-05	6.12192620901066e-05	0.191958729516012	0.00235031435454492	0	0.973733394668877	0.001
Fung_ASV4733	1.17515717727246e-05	5.45032559272396e-05	0.215612289078889	0	0.00235031435454492	0.973745944358677	0.001
Fung_ASV2854	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973758494048476	0.001
Fung_ASV3087	1.17515717727246e-05	3.76326801901782e-05	0.312270391408148	0	0.00235031435454492	0.973771043738276	0.001
Fung_ASV3286	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973783593428075	0.001
Fung_ASV3499	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973796143117875	0.001
Fung_ASV3507	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973808692807674	0.001
Fung_ASV3571	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973821242497474	0.001
Fung_ASV3641	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973833792187273	0.001
Fung_ASV3703	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973846341877073	0.001
Fung_ASV3784	1.17515717727246e-05	4.8864200070501e-05	0.240494508367466	0.00235031435454492	0	0.973858891566872	0.001
Fung_ASV3874	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973871441256672	0.001
Fung_ASV4120	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973883990946471	0.001
Fung_ASV4194	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.973896540636271	0.001
Fung_ASV4240	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.97390909032607	0.001
Fung_ASV4465	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.97392164001587	0.001
Fung_ASV4834	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.97393418970567	0.001
Fung_ASV2756	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973946739395469	0.001
Fung_ASV2856	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.973959289085269	0.001
Fung_ASV3186	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973971838775068	0.001
Fung_ASV3198	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973984388464868	0.001
Fung_ASV3287	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.973996938154667	0.001
Fung_ASV3339	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974009487844467	0.001
Fung_ASV3567	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974022037534266	0.001
Fung_ASV3589	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.974034587224066	0.001
Fung_ASV3592	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.974047136913865	0.001
Fung_ASV3644	1.17515717727246e-05	4.24831165333916e-05	0.27661745963218	0.00235031435454492	0	0.974059686603665	0.001
Fung_ASV3870	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974072236293464	0.001
Fung_ASV3903	1.17515717727246e-05	4.47114468166314e-05	0.262831391274804	0	0.00235031435454492	0.974084785983264	0.001
Fung_ASV4149	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974097335673063	0.001
Fung_ASV4583	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974109885362863	0.001
Fung_ASV4621	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974122435052662	0.001
Fung_ASV4943	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974134984742462	0.001
Fung_ASV5072	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974147534432261	0.001
Fung_ASV5310	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.974160084122061	0.001
Fung_ASV5494	1.17515717727246e-05	7.79703628529332e-05	0.150718444069451	0.00235031435454492	0	0.97417263381186	0.001
Fung_ASV5495	1.17515717727246e-05	7.79703628529332e-05	0.150718444069451	0.00235031435454492	0	0.97418518350166	0.001
Fung_ASV5545	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974197733191459	0.001
Fung_ASV5609	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974210282881259	0.001
Fung_ASV5951	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0	0.00235031435454492	0.974222832571058	0.001
Fung_ASV4491	1.17515717727246e-05	4.01312459854285e-05	0.292828480256795	0.00235031435454492	0	0.974235382260858	0.001
Fung_ASV3275	1.17515717727246e-05	5.62574723278333e-05	0.208889082400358	0.00235031435454492	0	0.974247931950658	0.001
Fung_ASV3594	1.17515717727246e-05	5.96112385780601e-05	0.197136849578055	0.00235031435454492	0	0.974260481640457	0.001
Fung_ASV4271	1.17515717727246e-05	5.62574723278332e-05	0.208889082400358	0	0.00235031435454492	0.974273031330256	0.001
Fung_ASV5515	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974285581020056	0.001
Fung_ASV5736	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974298130709855	0.001
Fung_ASV5738	1.17515717727246e-05	7.79703628529333e-05	0.150718444069451	0.00235031435454492	0	0.974310680399655	0.001
