pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-5989	1617.139473075524	1392.3108100808063	1515.7370733253035	1232.895753433627	935.4537478263894	1461.1676554111373	1114.2343388352551	1582.4830448286223	1065.4315723226296	703.6754631356175	1096.927036927385	978.41357910662	600.1874478967429	517.3219134068321	740.9218035397889	791.0815044754243	878.7697988590777	690.0255983995681	1329.2424140170115	1516.4122623591104	913.7372305399382	1250.934557875225	1620.6935694020394	2917.77520138552	934.5627535051063	1528.997376263044	1068.962175665321	1160.5331708430895	1318.756234873021	1184.4985852604366	988.043974563627	1238.3023419447823	675.0171390351973	851.0647631715351	973.5539249870477	953.5925871176387	1238.5963155039562	1129.29734191996	1389.4532845398635	990.9558463033575	1077.3120660254224	894.5361989460425	874.711657542896	775.8916432719493	1079.9042643996638	1007.2632798129238	1235.018646548091	1121.4297748443407	1139.339290355337	1294.653808307563	1290.2731921814193	666.2831098753508	612.1438354255628	709.0834114648881	1498.5677638758934	1151.8456027999332	1404.1099019186931	1399.8599662967663	1508.0864537094742	1521.2858145473149	1286.9901719390027	1405.0670425229057	1155.8256314276623	597.5957541752908	835.4704070943812	937.5116755992962	1130.4825833920174	1200.1271431874347	841.5795845977715	1161.0930433624026	1567.1590654447384	1563.7115455939886	1304.9399110722197	1338.0040549609962	1397.8873794187443	1333.7368006406102	1704.0324006401827	1231.635492616468	1325.6781652349446	1623.0981143471718	1306.4577658517258	1304.151567891871	753.707609129146	1344.9242775543057	1263.976656523538	927.9516010203171	1047.401133151808	1080.2944454801848	1052.0908663011248	1289.2318808924547
PWY-6071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23571428571428577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11785714285714288	0.0	0.0	0.0	0.0	0.7071428571428573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47142857142857153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6107	106.79999999999998	85.2	156.8	40.8	50.4	37.199999999999996	58.8	73.2	65.6	25.2	56.4	69.6	38.4	0.0	15.6	31.2	36.0	46.8	76.8	40.8	44.4	78.0	116.0	124.8	99.6	87.6	126.0	86.4	88.8	43.199999999999996	61.199999999999996	92.8	40.8	0.0	27.599999999999998	44.4	42.0	55.199999999999996	58.8	38.4	44.4	44.4	24.0	34.8	74.6	50.4	63.599999999999994	39.6	26.4	37.199999999999996	37.199999999999996	14.399999999999999	24.0	31.2	61.199999999999996	58.2	42.0	32.0	54.8	54.0	28.799999999999997	98.6	36.0	50.4	58.8	48.0	42.0	51.8	49.199999999999996	37.199999999999996	77.4	33.6	47.8	60.0	66.19999999999999	38.0	64.8	16.8	49.199999999999996	24.799999999999997	27.599999999999998	25.2	26.4	20.4	45.6	52.8	20.4	54.599999999999994	46.8	41.2
PWY-6121	10591.184060737127	10642.742684477358	10581.32453195419	11043.075046057425	11290.915976011656	11055.257867913931	10902.890402427473	10823.192228293572	11037.678121411387	11137.212281679673	10966.18671369058	11086.051359516405	10837.26522084196	10910.077803790413	10869.564565217392	11094.391607048557	10979.48332547506	10839.001564177623	10843.341201389509	11015.606626227192	10998.196228977607	10688.842808253912	10635.984229339818	10847.233006406255	10702.249910094355	10745.680381800375	10903.45099977508	10974.540617457802	10908.584950336117	10890.344864027404	10963.713163238363	10944.12792404646	11004.211399150048	11088.224624234777	10856.676092855783	10901.708705089088	10560.52907849524	10594.057660239581	10540.868110039592	10796.488290332856	10430.948702022615	10677.501944947373	10300.528801487097	10697.428361922211	10581.760051256904	10856.433049981419	10808.42017907915	10727.479214118135	10708.256134892888	10715.080093521345	10599.478942615355	10873.702723098157	10840.046060216908	10795.495149090675	10256.261070067105	10490.794502530343	10357.465343004947	10404.622774928814	10450.379143825918	10395.328568372894	10459.804224091444	10560.685977761226	10537.433407766908	10989.028299350663	10825.599080638181	10781.816574288285	10356.596532887403	10683.645019116253	10741.839552741943	10451.606931703562	10623.282227656655	10508.302869848814	10445.697320599562	10375.853630336102	10334.421491251565	10362.978614240152	10154.688932297044	10069.246891587944	10133.40419394361	10367.078616727158	10393.683126419728	10514.39695580227	10243.89176627466	10460.567256959288	10393.523530551574	10340.29113205254	10330.0841068879	10474.8027915804	10437.307219910143	10461.03084764587
PWY-6122	10895.780624395213	11006.867787114845	10936.079557422969	11462.28495543672	11711.53383040489	11455.439110771582	11330.110132925898	11141.425945505474	11480.943693404635	11559.32442271454	11304.34349376114	11438.839540616245	11210.494489941431	11290.851728545964	11225.495389355741	11443.662471606824	11266.533626687038	11211.28356200662	11167.912574484339	11353.932417621594	11323.509659281894	10977.9298008658	10905.522610644257	11007.508972243442	11034.489056786351	11052.81422561752	11202.987444359562	11320.949674560734	11217.277690779809	11228.253084797556	11244.451214667684	11278.327778966132	11317.592636108988	11439.774364145658	11195.972871403106	11263.452218487395	10874.506132416602	10890.086194041252	10847.773622103387	11197.402579577285	10763.28182174688	11024.96613547237	10683.350447669976	11092.848636108989	10938.15220269926	11139.936800611153	11102.001872167048	10999.572917239622	10992.293171886937	10990.043088362618	10889.039686783804	11246.1829477973	11193.266534328417	11160.276185892539	10582.213271708682	10844.729884781884	10701.964922332569	10708.054512898865	10768.060732365673	10711.958262286733	10789.367573720398	10871.166801825624	10880.312897886426	11321.213400050929	11150.56231999373	11112.23294576012	10671.912737967914	10991.800160976278	11115.673194805195	10820.976033613446	10940.626319092671	10818.948389101095	10779.814412019352	10696.779021135726	10665.065646549529	10686.68911997806	10498.218070791952	10377.64206722689	10464.17576114082	10653.773310924369	10712.380445632798	10834.142608607079	10595.328386554622	10745.964550547491	10714.431642475172	10715.877652661064	10643.35348051948	10818.371224344282	10795.643798319328	10786.233450980391
PWY-6123	8578.583636363637	8306.695454545454	7978.668181818181	7515.762727272727	7823.075454545455	7640.760909090909	7675.511818181818	8485.045454545454	7468.48	8079.387272727273	8640.40909090909	8481.08090909091	8437.478181818182	8697.488181818182	8639.092727272728	8586.06090909091	8956.138181818182	8223.615454545454	8364.113636363636	8045.077272727272	8687.311818181819	9028.805454545454	8998.331818181818	9119.86	8741.215454545454	8702.136363636364	9245.545454545454	8279.988181818182	8594.324545454545	8143.958181818181	8786.442727272728	8474.454545454546	8888.497272727273	8244.553636363637	8412.209090909091	8510.205454545454	8402.972727272727	8521.17	8569.26818181818	8309.137272727272	8638.122727272726	8351.786363636364	7883.99090909091	8012.654545454546	7958.483636363637	8590.51	8607.286363636364	8806.136363636364	8631.19	8654.08909090909	8321.15	8360.033636363636	8748.017272727273	8311.575454545455	8512.15	8625.43909090909	8535.766363636363	8962.194545454546	8995.781818181818	8920.654545454545	8881.40909090909	8934.84590909091	8951.348181818183	9585.937272727273	9223.168181818182	9170.713636363636	8729.227272727272	9174.538181818181	8716.59	7963.180909090909	8416.595454545455	8587.835454545455	8888.503636363635	8918.672727272728	8703.380909090909	8648.693636363636	8346.154545454545	8438.761818181818	8460.718181818182	8747.92090909091	8819.460909090909	8735.42909090909	8510.191818181818	8836.416363636363	8609.541818181819	8217.038181818181	8799.87	8494.695	8289.991818181818	8640.915454545455
PWY-6125	10069.820937363242	10026.960499543144	9985.871748200057	10184.26879386937	10365.822468816743	10097.512489356608	10150.405188195771	10075.921851863312	10198.241673292561	10284.709903625142	10188.508219984966	10274.222775993443	10173.053866055065	10235.670403992293	10194.211296951773	10309.077349600373	10274.407401560256	10117.980121226125	10190.61644739398	10245.506671690044	10299.125680979943	10065.32285424636	10166.1206419517	10401.142790656966	10083.909672003983	10131.415476297734	10210.804020785745	10238.766491588864	10214.266731592044	10086.039240218748	10279.418521609072	10245.800800553012	10262.902760974835	10317.897616238386	10214.151825553232	10252.828796890431	9933.153175195292	9939.92238594263	9924.046091330914	10069.31971545593	9824.949946951849	9945.250444709058	9594.988571973305	9970.760252883763	9837.328072023782	9965.743934302673	10030.401358894118	9912.923300258903	9894.263875168157	9920.705769407366	9738.440922709187	10044.879117573995	10071.838740507657	9986.144422455623	9720.396201945618	9988.867149303676	9801.979941753001	9984.639568893817	9990.41427212852	9991.596521986221	10005.068532672874	10073.997141455922	10044.224586404376	10457.13658828841	10254.707650575463	10218.405291605954	9875.057297758744	10200.6856662313	10143.989620640768	9827.92492211927	9984.693675003062	9994.75804383402	10003.899678206462	9948.756183317708	9960.80305057971	9909.137716179232	9630.06523291793	9646.644294748085	9663.174941568095	9932.588403410664	9908.967608402778	10000.91948612654	9688.577754592856	9984.440288975655	9860.948100376647	9758.638054196863	9864.790974259917	9905.824025727601	9801.832881398032	9981.33097523165
PWY-6126	10898.73266896863	10861.656586922765	10802.776381934516	10915.472452682694	11166.754182052488	10842.126868853815	10956.855066316914	10959.849924866838	10954.141301985852	11091.936295820075	11053.751526499555	11092.479595897667	11061.287224312446	11127.9037232019	11019.7783728217	11205.186638427907	11197.60585235339	10943.429766217681	11045.941264004341	11082.355936492482	11187.27892767744	11015.431044157564	10932.200549600584	11280.378828335079	10945.10878332447	10983.328249529715	11241.311219935971	11057.910810769616	11134.766886298896	10998.91154309581	11096.884063854379	11063.64060227873	11173.771532283004	11173.52522446778	11061.390717054554	11126.539170912214	10823.233221947045	10858.372817548172	10879.149618653439	10984.191961878772	10749.752078839705	10839.70918311083	10561.04499690817	10889.541574436727	10707.628907033828	10828.272314987786	10886.574421778787	10828.479183504342	10762.535974691391	10767.102058967374	10581.99178173935	10907.916180152462	10984.129073621636	10817.341219335483	10485.451752597693	10749.318379121522	10568.993550427482	10702.815444699061	10755.84139594886	10678.321009442061	10767.976632434884	10769.494459726107	10835.428354035594	11201.97085562622	11014.743761049669	10930.628490931838	10487.555285722807	10829.000996458717	10812.810454861017	10474.106229227753	10605.460488146762	10643.548903231764	10732.367553927877	10674.711745517649	10641.253170814498	10580.136277664176	10352.796079610507	10338.658257420224	10410.409728464116	10569.358079715541	10633.515950048479	10626.364454484932	10374.36451459265	10575.018270058807	10469.47921866771	10397.437385293031	10497.963172700358	10556.880515056773	10489.915656615089	10593.455544989658
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384
PWY-6147	5016.765266106442	4531.3680952380955	4408.766190476191	4013.158263305322	3497.8342016806723	3818.7400280112042	3864.794985994398	4257.179803921568	3860.552156862745	4056.9319047619047	4471.646190476191	4820.704285714286	3793.687142857143	3716.7619047619046	4531.493333333333	4252.558095238095	4567.291904761904	4398.312857142857	4389.168571428571	4163.674705882353	4136.4252380952385	4117.747619047619	5213.416554621848	5584.2785994397755	3605.744761904762	4497.374285714286	3767.850476190476	4416.4187675070025	4380.9779271708685	3979.982717086835	4716.309523809524	4503.638907563025	4081.642324929972	4190.765238095238	3938.6306162464984	3882.5442857142857	4198.318095238095	4327.1409523809525	4275.734369747899	3869.265238095238	4198.959047619048	4015.5885714285714	4531.597142857143	3817.943333333333	4206.695238095238	4027.390420168067	4315.093305322129	3953.520756302521	4198.817170868348	4287.381036414566	3970.6567226890757	3852.9414285714283	3966.8333333333335	4059.8338095238096	5361.2038095238095	5022.257582417582	5032.54221719457	5623.285082956259	5536.016483516483	5765.445531135531	5028.216996336996	5397.245054945055	5027.140732600733	3692.9099267399265	3916.1386834733894	4215.175531135531	4804.355020469727	4604.640228399052	3845.1734432234434	4601.778864468864	5098.4852143934495	5316.444141348848	5531.694578754578	5898.13923076923	5559.6518681318685	5350.1023033828915	5190.169047619048	5123.7635121741005	4744.499523809523	5414.002712777418	5133.209887955182	4837.281719457013	4369.682857142857	5140.20852833441	5031.077875457875	4155.903809523809	5095.877791424262	4974.376474897651	4607.73036199095	5206.112124542125
PWY-6151	723.3285714285714	753.7142857142857	688.77	612.48	489.57142857142856	660.98	532.0157142857142	642.4485714285714	574.3057142857143	690.0714285714286	812.8842857142857	960.6357142857142	756.0	561.02	930.2357142857143	697.87	826.6828571428571	729.73	622.2257142857143	551.2142857142857	497.66285714285715	646.4928571428571	716.3571428571429	955.5914285714285	608.746043956044	811.2657142857142	633.23	717.7928571428572	714.8971428571429	629.2857142857142	774.1942857142857	774.8199999999999	551.6428571428571	735.6228571428571	604.1071428571429	563.9285714285714	854.1742857142857	491.2142857142857	599.73	711.4085714285713	946.4364835164835	893.8371428571429	2139.368791208791	682.4157142857143	866.8942857142857	953.4085714285715	1252.7468907563025	968.6842857142857	1026.0242857142857	956.2402973497091	912.3106722689075	772.9395238095238	854.1085347985347	743.986967032967	1054.959120879121	895.9857142857143	935.3538461538461	768.1671428571428	854.2814285714286	784.2585714285714	742.22	995.5957142857143	878.9871428571429	592.9257142857143	901.2728571428571	861.6342857142857	1220.39	1083.9042857142856	732.7671428571429	1024.0214285714285	1506.3028571428572	1519.6299999999999	798.36	973.1868571428571	728.0857142857143	882.3172527472527	953.3273626373626	1049.0928571428572	596.5385714285715	1501.0114285714285	1018.9228571428571	1152.952857142857	810.1728571428571	1370.0757142857142	1220.422857142857	828.6585714285715	1103.0514285714285	1163.2071428571428	921.9014285714286	1325.8628571428571
PWY-6163	9428.021787439613	9406.697028985507	9371.570486807877	9649.401587301587	9800.74770531401	9720.441529702182	9624.326376811594	9526.38466183575	9555.391400879762	9505.04336783989	9180.402015713755	9313.782967563837	9375.445638371291	9321.845518925518	9289.680454955673	9251.14189268461	9183.339244306419	9217.531628709456	9363.22762594893	9526.142612146308	9458.776425120774	9332.294870600414	9309.572760126348	9561.484899930987	9373.84875378245	9337.311255773213	9549.32652173913	9396.807777910495	9208.275612756808	9248.328426501035	9196.66137336094	9329.346721877157	9211.868316080056	9482.602939958591	9327.532277432712	9458.32629187238	9076.948147661516	9053.358992673993	9083.02812284334	9217.551485507247	8870.947218771567	9209.452456866804	8858.985924775707	9150.87274446568	9080.950593512767	8971.674433019976	9237.16422310031	9005.526425432838	8989.923707342077	9035.967331753636	8952.642903714153	9273.735442977915	9300.962121854594	9111.2272394755	9022.02351678213	9218.870766178266	9097.231986416362	9230.117519210862	9292.805514656953	9241.776463940649	9240.250935658545	9310.444296895737	9317.398846551998	9774.454816451664	9560.985205015395	9501.289661968467	9070.690622710623	9462.425458671763	9448.800386340712	9007.938740776131	9260.907868556564	9230.44026317885	9199.211627183204	9164.743954020014	9217.46073863938	9168.645715977862	8920.015698326431	8928.453532343261	8906.187342066147	9207.205490855762	9165.563684037597	9231.38027390386	8991.66262279689	9190.085323167172	9033.788503311302	9037.717071256038	9141.082084282085	9188.285557679035	9077.977385730212	9201.719014439666
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7657142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.090909090909091	0.0	0.0	0.0	0.0	0.3771428571428571	0.0	0.0	0.7657142857142857	0.3771428571428571	2.2857142857142856	3.051428571428571	1.9085714285714284	1.52	1.9085714285714284	1.52	1.9085714285714284	1.1428571428571428	0.0	1.1428571428571428	1.9085714285714284	3.4285714285714284	0.0	0.7657142857142857	3.051428571428571	3.4285714285714284	0.7657142857142857	0.0	0.0	0.7657142857142857	0.0	2.662857142857143	0.0	5.116883116883117	3.051428571428571	3.051428571428571	1.52	3.4285714285714284	1.1428571428571428	0.3771428571428571	0.7657142857142857	2.662857142857143	1.52	1.52
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5084745762711864
PWY-6174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.67	0.33	31.0	73.67	1.67	1.33	1.67	1.33	52.67	1.0	0.0	1.0	1.67	3.0	0.0	0.67	2.67	3.0	0.67	0.0	0.0	0.67	0.0	2.33	0.0	4.0	2.67	2.67	1.33	3.0	1.0	0.33	0.67	2.33	1.33	1.83
PWY-6182	13.341176470588234	0.0	9.88235294117647	69.73076923076923	0.0	92.61538461538461	0.0	148.52564102564102	26.4	32.30769230769231	0.0	0.0	0.0	0.0	0.0	0.0	87.23076923076923	3.5	70.0	143.94871794871796	18.666666666666668	109.84615384615384	97.20286576168928	139.19230769230768	0.0	151.84615384615384	0.0	0.0	0.0	0.0	0.0	3.458823529411764	0.0	0.0	16.333333333333336	0.0	126.35897435897436	98.35897435897436	51.333333333333336	0.0	0.0	0.0	9.333333333333334	37.333333333333336	38.5	22.90909090909091	33.09090909090909	42.0	24.18181818181818	10.181818181818182	31.895850815850814	0.46307692307692305	2.6169230769230767	5.929411764705882	25.146153846153847	0.0	0.6138461538461538	19.763076923076923	8.076923076923077	6.58	5.384615384615384	0.6138461538461538	0.0	0.0	1.8415384615384613	0.0	3.230769230769231	0.0	0.0	0.0	0.0	0.0	12.894358974358976	9.706666666666667	17.16974358974359	26.87641025641026	17.783589743589744	14.836410256410257	0.0	2.250769230769231	12.923076923076923	16.055944055944053	0.6138461538461538	19.384615384615383	1.5399999999999998	0.9261538461538461	5.090909090909091	1.7999999999999998	0.0	7.0
