pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-7431	3218.0691822213885	3068.224938058074	2805.6907337751272	2233.5728142215394	2015.9093519781582	1933.503223589817	2642.141741821496	2457.31714678893	2445.0388781017346	2223.2422015698007	2464.911774118904	2561.0390655393944	2208.569914285243	2243.9522321093827	2687.176451296184	2648.286477715767	2913.2056866997623	2575.3866393476737	2545.90523829334	2283.4343672480163	2436.767615189983	2252.1753638010077	3940.0068914055296	2718.0480799443935	2226.017689067154	2818.810056796739	2074.365704899818	2726.3208994342385	2935.5808671538502	2766.527197461976	3329.1937366817547	2793.2198584818916	2575.029344641049	3022.6830697037162	2788.764249785478	2733.1488781193193	3062.5959684104964	3368.9029617943806	3135.533303699752	2692.359087317832	3618.097641094531	3260.461564000767	2860.852102292071	3181.3321592183547	3710.360455142957	2625.380860464246	2522.96289452868	2335.420701399572	2805.884436500365	2896.161403928159	2759.3779856925785	2468.913249359334	2484.0289430382463	2744.318831827997	5296.597197594005	5429.866806188635	4663.097764182582	5782.025127374092	5596.934994552075	5768.128943835244	5242.698851101649	4996.775824681708	5344.007514892329	3847.6274464360067	3201.7989539219557	3954.0699457977234	3637.320799616087	3223.1246798081174	3394.4631030960863	3885.1009987771768	3271.2417368369734	3601.6680501760507	5526.8848796473685	6059.168224274575	5520.543987170115	4919.218705055254	5270.439398821738	4670.15921723504	4920.882703917278	4059.7461568732797	4556.462630325934	3040.096551812045	3146.0576761123643	2953.799766493751	3460.449888148635	3371.557716589036	3610.11658247112	3382.590254951433	3327.136345796361	3307.0694887158893
PWY-7446	0.0	0.0	0.0	7.967545638945235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.307073954983924	3.3305592543275626	0.0	0.0	0.0	8.045410314628608	0.0	0.0	0.0	0.0	0.0	5.987870619946092	0.0	6.656146441533848	16.609682713347922	0.0	16.6179952432713	0.0	0.0	3.9940872135994088	0.0	6.656269494697443	1.9990103908955963	7.983219716832722	0.0	1.9989733059548258	0.0	0.0	12.621428571428572	6.6555906296727025	0.0	0.0	0.0	0.0	6.639806607574537	0.0	0.0	0.0	0.0	5.857190058372187	3.8054355699836346	6.457284022503275	1.9130140795916812	0.0	0.0	0.0	0.0	3.875139943649357	9.565415399391709	1.9303596688736182	0.0	0.0	0.0	0.0	0.0	0.0	0.1975529146385996	0.0	0.0	0.0	12.959712125905375	12.882210076181087	19.824685154262706	0.0	0.0	3.860821840698001	0.0	0.0	0.0	0.0	0.7732047930013258	0.0	0.0	0.0	0.0	0.0	0.0	4.345308350545883
PWY-7456	424.34144962222376	174.61770575604024	392.2447850602998	200.84836177710207	476.66677835801806	353.94765776090907	263.2473519925595	583.3836391667722	226.87292153823023	191.80851539193395	254.2448653900753	309.3371630956035	125.58730494492046	158.54953846529887	105.42208761663872	402.4533722743444	326.40897103623416	229.9025922466488	444.72122905097103	492.40185949734644	363.23660410017493	467.70580708935444	313.0715678719311	736.1885767512117	200.98403315877817	438.33896256408167	347.60558857029326	419.51796227467145	410.99655235250754	490.9120107495382	289.54816665405053	267.0183478104054	354.3072207250197	352.75628286897114	348.57737338257857	299.48540678950405	421.521643649543	372.97949209817983	500.84310601583843	210.50802277690573	176.9180695635477	185.36200366028828	420.37316941011136	245.75777523106774	177.5390516891459	194.72550001396885	346.12089372574025	296.14339352913987	316.8636632803952	285.6113411648555	400.69543305544806	291.32590624790174	322.18984613420514	181.90864786726854	0.0	109.76196401478444	0.0	5.957815098721416	0.0	0.0	17.67533083935424	17.69600238060388	0.0	122.03097740798088	11.774289820713916	161.57386881972488	0.0	0.0	5.96509802167868	40.480414195556015	23.671177889245637	23.587906945154636	29.12641260509418	45.714067386686146	0.0	23.52738003228481	0.0	0.0	0.0	29.485789813254485	0.0	111.87801050827635	5.937327487743063	5.083161075022755	11.889263092286868	5.931335550293979	40.30669730718507	17.753893355405747	0.0	74.53073089577174
PWY-7527	90.7998472573445	143.76061648160058	78.31533492094923	170.86598576827242	109.55340575531396	106.28105770734497	113.81980133436647	84.75905672252098	110.30289133429622	439.63181494362107	368.73024458555886	488.21235420604455	432.2992559829333	429.0665657956157	567.5149222422768	281.0600698060762	308.60412556599357	575.6628073238944	96.45107400152183	54.54008730609895	0.0	85.09497275206253	84.75755303158634	0.0	41.36995547310004	0.0	0.0	262.2812173955793	209.00585245274888	201.1135687862312	347.7093219636893	368.0543650638743	143.75830609950157	273.2249495998595	246.42774500764443	272.6301792251054	297.2491267833219	205.10078022611057	284.258181458751	604.7599047578099	671.4348585940274	778.3374728760939	2489.824889271944	816.057034400736	895.3213007945302	460.4707555152879	1021.331850045829	445.58941767275127	515.1712228388653	511.5475793541316	391.50918067386675	538.9949795598214	900.8690432782647	599.4638647755654	439.6084450175411	337.60026320213007	276.1977644181289	194.651763052429	191.63591034859272	148.6973061557652	145.23589897244028	136.96803582427833	119.20045884371119	339.80685526501793	343.87584742783633	262.72505928557575	206.50078256589586	171.57361018678526	244.3697405330295	366.98267061526735	527.8111559884175	631.5410730118858	206.4496749036649	498.94651418339856	219.41536538743318	253.24211573740493	385.15231430774764	288.36790936957505	80.60965308410321	141.90450014350674	144.24031655812425	199.78512350776896	357.04918077361	348.215580769574	308.62106358294085	288.15083629807157	453.1884511853192	350.8802682129497	297.98099896900356	330.0868482100534
PWY-7539	6591.962065976573	6113.906008394894	5918.093631749188	5453.551202625168	5018.188397575981	5266.640980939861	5340.672069948929	5888.492788658879	5298.66072879243	5636.823501706774	6173.699482469233	6488.214199761172	5531.595081272929	5390.389675886854	6270.254660145003	5971.703449444442	6424.873402867159	6018.941051434723	5991.756833703972	5684.5566473083145	5794.682129542737	5879.778827827921	6939.967467404564	7211.018534438331	5307.109833687451	6258.295967741	5583.254348667331	6020.602366555511	6064.77743950386	5661.306051315895	6496.511523088318	6120.83250257565	5829.459149024492	5873.057961279727	5651.43644553727	5594.129450880632	5923.098029264631	6010.035298660843	5983.232275831737	5529.465815202183	5947.810518966973	5727.054839771267	6060.825550610286	5468.07549671959	5826.009541873471	5758.87992295422	6004.069693263404	5714.498173407586	5892.073842150056	5976.182456910254	5599.87153300663	5495.700459395722	5689.282526693781	5732.289568875901	6857.043717448075	6550.4540683850155	6498.2084868255915	7161.172693716062	7087.550053985089	7298.980265366452	6584.557386283703	6939.715422855059	6618.188793154318	5401.222774516873	5577.919281833729	5902.047338018957	6375.3699178992465	6194.303595393958	5490.828744885889	6014.692909233152	6373.341289315614	6693.409412956111	7076.139316646126	7424.949654444011	7084.515652298662	6826.607030425144	6654.568909213819	6554.825629835792	6326.95382349829	6707.0151638492525	6610.649922371762	6257.509874401092	5911.157962860073	6524.914315752638	6513.4593856989095	5699.602926514694	6639.873511852551	6408.89258103694	6072.843956756342	6608.759624977196
PWY-7560	7801.257662366718	7435.907872554386	7205.171220316247	6972.429837406485	7150.64446529471	7018.718607946873	7090.598818280235	7715.695411748961	6800.3505052752125	7237.561258584525	7802.744229167793	7736.202630731596	7240.592581043582	7359.942287027926	7689.605333489944	7758.832553622306	8292.066970898302	7288.355347236916	7474.46193697034	7208.368318926069	7672.984322030948	7926.1810826410165	8054.041640743356	8349.608866117735	7186.140135108003	7690.995560040762	7948.374629735296	7547.783204851023	7811.271179397385	7200.984961704096	7970.541589698437	7459.966262949064	7739.393150823531	7659.832458923013	7484.410738465145	7765.882241837144	7303.835469452019	7373.286703323844	7626.16738303878	6954.713087206389	7059.100605806484	6894.794102537401	6763.215940147109	7020.099789523019	6788.4414344724355	7405.308999266546	7520.789987172374	7624.09794880922	7628.626324423343	7603.3061906618805	7259.616015877229	7193.07029476276	7541.3940291269455	7221.033389179593	7018.371715188997	6830.271395792298	6801.808349074489	7530.737562642649	7470.049915688895	7531.350246128004	7053.630914255787	7222.652471751659	7220.483744915774	7997.66023183285	7289.461788916815	7502.528164658183	7126.6018085577225	7312.521703338998	6884.8704815214915	6200.409880755886	6735.425219557171	7008.697396426267	7341.726753620115	7641.965873087738	7304.0921523317675	7022.405663765562	6867.539875699964	6675.696647866184	6584.319156649392	6920.205812381586	7004.569338270376	6855.252622632898	6520.8311824323055	7024.372835562779	6993.262979320035	6244.112826062766	6994.7945498823665	6718.983711400054	6492.556978028815	6842.444357760746
PWY-7616	882.157773682956	970.1346340170508	684.5333451792673	641.7995352679023	474.3573640451921	535.1155458087834	780.3599548770512	606.3947972529882	717.089834330146	845.9074857387667	862.1106234188239	925.806525240768	919.3348065667668	814.2913524211618	1302.8688613681472	805.6888555837614	962.7220489202749	1042.263576107834	743.2587102848	619.2443659184474	686.3669413575373	673.8383938311982	1590.3094605672525	766.5137671840764	847.1281958196486	1047.0241999939317	648.275780040017	906.354996420431	903.3865875926955	931.8102293678472	1276.051300387581	947.5305787147491	812.0499910831212	891.1511464737747	890.8140800055279	881.0997117843445	1151.916887653934	1216.0358703348431	1038.0943193960222	1131.6989814934504	1320.428387532475	1277.871283095763	1223.555611002647	970.9557893720709	1392.6883532597337	654.6609227210225	987.1308438778823	658.9671728019629	859.4735392796395	836.7758493266007	878.9928121463892	964.7378118949296	837.0321899505868	1024.9139637370313	2143.037652877342	2118.144826552644	1866.1797543709822	2516.443449334783	2238.174664527419	2620.012581483461	2203.11290442015	2217.65687075006	1977.063221871679	2290.9944564720286	1606.8735398044594	2301.4437698981465	2198.327990868532	1900.223586152166	2062.2985059764806	2033.0396258633218	1500.4694342516948	1824.9647448892176	2841.04746060302	3028.5123111980593	2954.6889957198064	2661.2331866832287	2750.1581291173397	2651.183406286805	2559.7006165876837	1902.9350039383935	2187.0001998630783	1738.542471066262	2152.766774264276	1771.5234710507739	2127.820190693748	2038.634123177202	2110.1715296281936	1729.4387327532845	1704.3387651833048	1883.0164800768002
PWY-7644	0.0	0.0	0.0	0.0	3.223684210526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.331822302810517	16.275272161741835	10.055979643765905	10.517657381004607	5.14010437575271	9.568304827884823	22.317375154766818	16.444207154297917	1.8830409356725144	1.9201979585524283	5.915492957746478	8.782848427968089	27.59718026183283	5.793103448275862	6.43635231870526	20.61410788381743	16.60586469637497	7.137732543588888	0.0	7.2517985611510785	8.467220683287165	6.376186046511628	7.267835483515272	0.0	27.31994613551948	7.420269462131071	26.030750004110967	0.0	25.118506172490743	14.990213239974539	0.0	7.322363937299191	12.424954908528731	12.621490078622239	21.77736276929234
PWY-7663	11150.44124782251	10052.646323690346	10564.38498591156	9133.10748853608	9723.967457462666	9943.875139844444	9879.234303468917	11667.339737856708	9171.489800166539	9376.052623812113	11115.122792880367	10493.597730324916	9076.688992400675	9557.537714295337	9416.026354877675	11033.027165871006	11673.48983412422	9133.210715026311	10715.954331173867	11035.288020102058	10897.5502443571	11237.236869937966	10272.17980286556	13400.065325594192	9717.335732017205	11238.695729502417	11041.304173915101	10895.281552766242	11659.670746184891	10768.196941511813	10801.80234738495	10262.52275708536	10777.257890105966	10542.144339455139	10356.232019682768	10820.060655226698	12085.087585789215	12099.593840906553	12667.893341765794	10219.650517862694	9842.369809731708	9786.703204855101	10701.11986159921	10635.796452741932	10378.638336625956	10459.678478999052	9880.31014554672	10963.552795273856	10678.937678046635	10622.648674979935	10732.39905249782	9737.108031808822	10318.902808014542	9974.133668279488	8122.460120462168	7001.073100256473	8082.708655133828	8006.140447381431	8383.334609466025	8031.601651116498	7583.933379323384	8206.814025999878	7865.907947295308	7349.19874210355	7099.688743841583	7335.552264918281	7603.838062958337	8018.3872814269735	6614.6492503455975	6615.631327365362	8415.020788656277	8423.896506409072	7753.9658384326085	8054.474531157019	7582.813804296736	7631.816782021062	8181.178160276353	7295.774399714935	7272.216753046496	8422.266169352162	7591.2664334605415	8031.461747185392	5847.40867178521	7743.363621597337	7547.891915811709	5864.135869523189	6739.8569257291265	6946.7491788665675	6607.368422675507	7426.41249168321
PWY-7664	4205.0849753861685	3382.923182482462	3966.4453061404342	3136.8734444991546	2848.5266902889366	3915.7350545070394	2860.1007130631947	4565.119100263364	2560.2577964978445	1693.1864540442436	2875.823527082434	2506.4978409530972	1499.6932599971685	1425.2146347209125	1822.610217505085	2570.182568486161	2431.224047117806	1858.8451571382486	3565.0211671235197	4323.411283362889	2843.281128968509	3422.5836430840063	3643.131558471343	7522.254557585665	2497.5295289403084	3863.3375545010176	2998.8284684094665	3074.126117032734	3727.520669458739	3361.025575044628	3016.664885434018	3198.441212752899	2045.5994710704401	2645.721511455901	2919.97060458421	2789.793649334961	3470.0945396812667	3191.881891792773	4335.81668857836	2727.589621742377	2717.0233182088514	2159.0836748513084	2118.757992392082	2226.0858441181804	2719.4589885974724	2425.262267655372	2661.559915503641	2671.815763833245	2629.3234754122122	2890.061026372735	2950.857263766283	1720.2130341462698	1670.3001705953066	1788.5105724518041	2879.090289576969	2309.0431776017695	2925.092258160357	2764.6655363993127	2958.959940077276	2893.641658277208	2536.765230408416	2883.132051904911	2334.978519643475	1282.4378802273297	1845.0792721090227	1965.502312695195	2336.159101056799	2731.075190671702	1628.2909567926877	2283.4072971213172	3232.940952002459	3153.7102652062995	2531.6660886251543	2518.4975603430685	2470.7030498707377	2681.1327849134896	3056.6496345821947	2493.9517207900944	2351.0480322141766	3456.8920195602395	2689.54064955167	2894.1617387546967	1448.3992643165054	2846.0254769896083	2645.3921579832	1736.1116825815361	2160.55490844818	2351.868483845571	2213.7886396391436	2854.0401881015846
PWY-841	10535.051961693991	10441.74334930984	10345.379613382194	10399.382571715667	10637.440721980747	10417.92928120631	10423.129902680666	10590.744300294897	10370.082742562932	10587.36646863847	10648.496792385022	10669.473886920132	10555.402034947534	10644.845462413747	10626.360771315103	10739.566914949008	10799.33567613654	10491.722035141025	10575.692583042579	10567.686623710417	10734.544173798653	10611.316102254103	10641.457291093971	10909.31104028623	10513.1847733342	10602.164840227257	10797.101516768022	10611.26773845164	10673.127124904615	10503.597962355227	10762.59254987483	10646.322571955126	10741.160646956449	10692.713430135294	10613.520898139503	10689.165007758626	10394.22285046155	10445.561664513958	10453.35530536708	10467.242984713332	10314.484281972362	10399.209555448668	10021.197768034974	10356.07199700594	10250.386591402546	10445.254054218947	10497.220959322674	10442.981271740497	10392.508654193218	10408.978874167418	10210.433661466057	10456.519950389802	10554.999993900998	10394.776517121516	10239.056324919111	10396.165299796268	10259.603692422257	10437.361302039757	10482.763306207396	10448.795974740011	10440.050450470811	10499.47304143965	10494.46921382547	10926.061782888413	10699.225689084742	10655.934171546718	10249.261340666219	10586.278952303965	10492.590892942748	10104.198264901572	10306.82193707444	10350.284196432736	10464.953332422732	10454.097615199233	10383.508352863533	10329.368719394743	10095.277117012489	10066.418110548087	10118.446986380332	10297.594261040058	10328.642869546075	10335.511276847024	10083.22702108489	10337.079454838506	10228.690182154418	10064.172147366395	10256.903824045197	10248.874614410404	10151.000206062885	10320.279119116773
PWY-922	178.25758541920845	113.67258119250766	180.74777638157371	163.91120300796288	114.9655977376778	129.77634266141803	155.7672062324148	233.52987624529717	170.8949401772684	125.66382924278449	212.29808273460432	192.9296999665834	51.96730154853108	201.82527337486684	125.67828540630663	142.8881902305675	170.41480290916044	124.32488969283379	159.5171296706064	174.5286088236952	225.42137480486866	92.93230436229162	90.95627502037368	162.11870235700775	79.63481102012585	120.44136381155046	76.68793197589844	186.67862803951633	148.3719360831253	192.25566610221352	193.45387154331956	185.36197464934452	20.704784381800213	87.53228096260024	165.53500179344064	164.62593446378045	284.28445869139307	255.15305103706592	229.48354456306046	238.4004196304713	287.3912581251426	496.2661593822562	368.26073190966423	216.1385342518732	560.2430414883405	46.10939127760098	76.52425150634302	82.49207536152994	115.0305384780972	79.16265731634127	94.50553042845287	193.40446610796062	124.83146624167497	195.09861058690907	309.06819930164386	254.74615615451668	273.0936179736987	398.22151998515363	352.6904993590118	390.4182280175848	296.15183818485286	339.6615013333938	372.1298611063628	66.47841135124209	50.09821146044705	65.28532468018331	135.07540673078935	124.07739003536956	44.31757791976883	160.41662183881326	148.36069892503176	187.44836013418933	286.28074710298273	321.1775308761661	461.56351457166693	294.70300802610785	178.73817157361975	314.904999830688	571.8393876232577	142.86558523884057	208.5895047722005	154.49825637783547	171.98396192097812	124.26145253803972	212.04717479171828	133.54339679294011	101.93742653396863	155.09516707380655	196.24892397921747	204.02897033128562
PWY0-1061	1646.0756156676719	1307.976524793162	1330.5028894710788	1155.6829890660272	1330.5691033924095	1722.93156534579	1164.5320242550472	1617.2661662541	1028.7133968867004	1260.2385477528137	1773.46419171776	1366.75296739757	1015.9895443845274	1057.3089424881705	1843.9879484659514	1420.9579934558599	1749.5975157979465	1442.8190460519193	1613.4671513651401	1857.69585811878	1353.6018591740208	1659.985862090923	2712.2695577826644	3438.6121393510534	1335.204529101778	2196.1467320126835	1547.2422280995977	2020.5203504219612	2153.8910225661452	1623.3853690362428	1847.6914198347988	2228.5260579255405	1388.7046412156938	2251.933235157274	1645.4736742209	1540.602321430663	1525.1177256994333	2304.2109133141144	2004.034858017495	1826.2968503923692	1347.5893243904875	1589.7470150876013	1548.786084158754	935.4835961613516	1401.6555832975962	1013.7484881128424	1447.0694691842305	1153.6419249273908	1151.8443787013623	1394.0221406271028	1320.0457072123277	1188.1197750836336	966.9784746532639	1607.2796264298245	2309.17813883907	2141.3629354987697	2498.3932759948107	2108.242409359357	2213.3679931933034	2535.4029147353767	2328.8956116609306	2522.682108637629	1880.1985821989435	1419.3961036319733	1951.1942268069306	1970.6349433227128	3221.242905458801	3006.7037649982267	2107.152938659643	2791.5382104346345	3558.4337094068496	3586.7277996976104	2525.843779438543	2849.636537443653	2505.6991319390268	2879.33294947251	2453.606980679886	2799.19083317462	2326.0134872013205	3650.8680342545	2505.4005837358363	3294.3829781625896	2501.952626282284	3812.6785093969165	3060.856304609334	2218.435017032559	2981.99930766376	2812.485721262806	2206.0465003234503	3640.22649331611
