row,col,bNTI,RCbray,process,row.country,row.site,row.landuse,col.country,col.site,col.landuse,pair_scale,pair_landu
K13,K43,-1.34017594231861,0.83,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K13,K44,-1.0197960994541,0.53,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K13,K45,-1.60033068294272,0.67,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K13,K46,-2.28902010603778,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K47,-1.81008410900933,1,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K48,-1.44582792417684,1,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K49,-2.42281445683095,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K50,-1.80619070917483,1,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K51,-1.40782699347667,1,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K52,-0.993498919149525,0.15,Undominated,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K53,-0.676054812931179,0.25,Undominated,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,K54,-1.06907264231415,-0.37,Undominated,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K13,M01,-1.11457337053884,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M02,-1.23213137062985,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M03,-1.85274217648274,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M04,-0.0324989836530291,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M05,-1.51221183491278,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M06,-0.822738762413038,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M07,-0.765806275650445,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M08,-0.745157024515906,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M09,-1.00440229592226,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K13,M10,-2.11744955333117,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M11,-2.17799201243748,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M12,-1.42577165737576,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M13,-1.29112209994209,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M14,-2.87726543916438,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M15,-1.34743028992289,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M16,-1.35465784778183,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M17,-1.16566345455212,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M18,-1.25618409794823,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K13,M19,-1.13478574699121,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M20,-1.64553268495968,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M21,-0.922162492237708,0.97,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M22,-0.745585113879968,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M23,-1.44108138801915,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M24,-1.83101890460434,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M25,-0.327176097512989,0.94,Undominated,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M26,-1.05989842008118,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M27,-0.859936699274664,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K13,M28,-2.14754280463608,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M29,-2.40644937667631,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M30,-1.2884372240623,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M31,-2.16669398305313,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M32,-1.24705140459151,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M33,-1.11593560603196,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M34,-2.51370120346315,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M35,-2.03261835744305,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K13,M36,-2.1583306202197,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,K15,-2.92269679797725,-1,Homogeneous Selection,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K14,K16,-2.76565673639361,-1,Homogeneous Selection,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K14,K17,-3.30389598629389,-1,Homogeneous Selection,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K14,K18,-0.724183214951891,-1,Homogenizing Dispersal,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K14,K19,-3.58644284901134,-0.33,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K20,-2.59225169876756,0.82,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K21,-2.6939841798163,-0.65,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K22,-2.9700794724385,0.67,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K23,-2.75238942083769,0.75,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K24,-2.30363567947061,0.96,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K25,-2.7013330190428,-0.59,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K26,-2.50289863432758,-0.36,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K27,-3.42303175882992,-0.2,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K14,K28,-3.23988582242062,-0.76,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K29,-1.86596425432797,-0.78,Undominated,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K30,-3.69330396673355,-0.8,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K31,-3.54921648886345,-0.96,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K32,-3.0921988203758,-0.95,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K33,-3.12853614284161,-0.94,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K34,-2.57500036696275,0.09,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K35,-3.56985412454058,-0.08,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K36,-1.62163986041709,-0.21,Undominated,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K14,K37,-3.07123644927156,0.78,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K38,-2.2475402195898,0.89,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K39,-1.1807419213573,0.97,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K40,-2.04417631058457,0.75,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K41,-2.76193120110346,0.34,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K42,-2.58999392625977,-0.57,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K43,-1.49455844126766,0.82,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K44,-1.3780620239055,0.47,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K45,-2.00414266612984,0.59,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K14,K46,-2.88608440623347,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K47,-2.35497493070685,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K48,-2.49182038645608,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K49,-3.01120704796139,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K50,-2.57690163249511,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K51,-2.91672142134048,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K52,-2.05518953478225,0.12,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K53,-1.66770358636761,0.02,Undominated,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,K54,-2.87793522515616,-0.39,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K14,M01,-1.33840622225966,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M02,-1.41713137085929,0.99,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M03,-1.98633054076478,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M04,-1.64546594614132,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M05,-2.27788728253436,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M06,-1.54796402232942,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M07,-1.69157948130865,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M08,-0.953549398899144,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M09,-1.61072872801659,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K14,M10,-2.35222400047594,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M11,-2.43485731638672,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M12,-1.88234988650006,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M13,-1.77424539083109,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M14,-3.34872646201428,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M15,-1.78789819052885,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M16,-1.76823748790389,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M17,-1.63544275102094,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M18,-1.83520233346453,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K14,M19,-1.31144694087094,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M20,-2.74926154424322,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M21,-1.59739017487766,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M22,-1.28482945429752,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M23,-2.06215452837315,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M24,-2.53790763709758,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M25,-0.903843418711847,0.97,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M26,-1.48186438851518,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M27,-1.29950244894108,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K14,M28,-3.40247403915058,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M29,-3.03679594665515,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M30,-1.99521436520552,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M31,-3.79713170370514,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M32,-3.04518359599914,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M33,-2.2695050813778,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M34,-3.83324576755466,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M35,-2.81801527580233,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K14,M36,-3.86518552172898,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Farm,across_site_btw_country,Farm
K15,K16,-2.61789134438864,-1,Homogeneous Selection,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K15,K17,-2.84320618455384,-1,Homogeneous Selection,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K15,K18,-1.00894853662281,-1,Homogenizing Dispersal,Kenya,D,Farm,Kenya,D,Farm,within_site,Farm
K15,K19,-3.02655002952155,0.05,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K20,-2.42388974151112,0.96,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K21,-2.58445249353168,-0.47,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K22,-2.92822238703049,0.81,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K23,-2.87388858276221,0.8,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K24,-2.666547105421,0.98,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K25,-2.84390154444354,0.23,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K26,-2.68499142629966,-0.4,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K27,-2.98247517021676,0.43,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Natural,across_site_within_country,cross_landuse
K15,K28,-3.82962807448321,-0.56,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K29,-2.38173272726662,-0.57,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K30,-3.83812981980316,-0.24,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K31,-3.53246432798069,-0.93,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K32,-3.33610110589266,-0.78,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K33,-3.36383083185031,-0.84,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K34,-3.20140909117662,-0.25,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K35,-3.4334924160283,0.27,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K36,-2.23013999482984,0.05,Homogeneous Selection,Kenya,D,Farm,Kenya,E,Farm,across_site_within_country,Farm
K15,K37,-2.94517118939875,0.91,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K38,-2.44415771595201,0.94,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K39,-1.77619404906438,1,Dispersal Limitation,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K40,-2.21141605204843,0.81,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K41,-2.72265784178488,0.86,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K42,-2.58192024327007,-0.2,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K43,-1.59243142534925,0.9,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K44,-1.62131581888209,0.86,Undominated,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K45,-2.27858478798471,0.76,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Natural,across_site_within_country,cross_landuse
K15,K46,-3.07238738289854,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K47,-2.56575003492018,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K48,-2.59441372056254,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K49,-3.07271416082325,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K50,-3.02082461805438,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K51,-2.65755675032614,1,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K52,-2.31662650782487,0.62,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K53,-2.19486288175549,0.62,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,K54,-2.90488098039918,0.14,Homogeneous Selection,Kenya,D,Farm,Kenya,F,Farm,across_site_within_country,Farm
K15,M01,-1.78852329098432,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M02,-1.65777939633692,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M03,-2.11402388254753,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M04,-1.99148761167583,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M05,-2.6382945307685,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M06,-2.05401963569997,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M07,-1.9236067983794,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M08,-1.16670232590271,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M09,-1.77192396193567,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Natural,across_site_btw_country,cross_landuse
K15,M10,-2.526486684813,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M11,-2.50579086994847,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M12,-2.20219148347289,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M13,-1.95928720485058,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M14,-3.30441198424817,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M15,-2.03580688335403,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M16,-2.07366763579296,1,Homogeneous Selection,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M17,-1.75637652817208,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M18,-1.9430720856908,1,Dispersal Limitation,Kenya,D,Farm,Malawi,G,Farm,across_site_btw_country,Farm
K15,M19,-1.76059915850801,1,Dispersal Limitation,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
K15,M20,-2.81395309878291,1,Homogeneous Selection,Kenya,D,Farm,Malawi,H,Natural,across_site_btw_country,cross_landuse
